location,date,new_cases,new_tests,new_vaccinations,population,median_age,gdp_per_capita,avg_temp
Morocco,2021-09-01,72123,534321,1991962,37344787,29.6,7485.013,22.63823529411765
Morocco,2021-10-01,13074,348117,NA,37344787,29.6,7485.013,18.852941176470587
Morocco,2021-11-01,3772,273316,68921,37344787,29.6,7485.013,14.94313725490196
Morocco,2021-12-01,13175,319016,NA,37344787,29.6,7485.013,11.808823529411766
Morocco,2022-01-01,71307,286322,NA,37344787,29.6,7485.013,NA
Mozambique,2020-03-01,8,36,NA,32163045,17.7,1136.103,25.375609756097557
Mozambique,2020-04-01,68,1807,NA,32163045,17.7,1136.103,24.187804878048784
Mozambique,2020-05-01,178,8802,NA,32163045,17.7,1136.103,22.207317073170735
Mozambique,2020-06-01,635,18699,NA,32163045,17.7,1136.103,20.185365853658535
Mozambique,2020-07-01,975,26383,NA,32163045,17.7,1136.103,19.89024390243903
Mozambique,2020-08-01,2052,38657,NA,32163045,17.7,1136.103,20.909756097560976
Mozambique,2020-09-01,4812,41999,NA,32163045,17.7,1136.103,22.80243902439025
Mozambique,2020-10-01,4141,47613,NA,32163045,17.7,1136.103,24.5390243902439
Mozambique,2020-11-01,2832,42620,NA,32163045,17.7,1136.103,25.490243902439023
Mozambique,2020-12-01,2941,40816,NA,32163045,17.7,1136.103,25.76341463414634
Mozambique,2021-01-01,20012,68755,NA,32163045,17.7,1136.103,25.88048780487805
Mozambique,2021-02-01,20696,78513,NA,32163045,17.7,1136.103,25.763414634146347
Mozambique,2021-03-01,8229,57560,NA,32163045,17.7,1136.103,25.375609756097557
Mozambique,2021-04-01,2338,37717,NA,32163045,17.7,1136.103,24.187804878048784
Mozambique,2021-05-01,878,22422,NA,32163045,17.7,1136.103,22.207317073170735
Mozambique,2021-06-01,5609,39850,NA,32163045,17.7,1136.103,20.185365853658535
Mozambique,2021-07-01,45624,140861,NA,32163045,17.7,1136.103,19.89024390243903
Mozambique,2021-08-01,24288,104806,NA,32163045,17.7,1136.103,20.909756097560976
Mozambique,2021-09-01,4407,51274,NA,32163045,17.7,1136.103,22.80243902439025
Mozambique,2021-10-01,569,12397,NA,32163045,17.7,1136.103,24.5390243902439
Mozambique,2021-11-01,256,8241,NA,32163045,17.7,1136.103,25.490243902439023
Mozambique,2021-12-01,37532,38454,295812,32163045,17.7,1136.103,25.76341463414634
Mozambique,2022-01-01,28741,NA,NA,32163045,17.7,1136.103,NA
Myanmar,2020-03-01,15,NA,NA,54806014,29.1,5591.597,26.47
Myanmar,2020-04-01,136,5219,NA,54806014,29.1,5591.597,28.85125
Myanmar,2020-05-01,73,17750,NA,54806014,29.1,5591.597,28.559999999999995
Myanmar,2020-06-01,75,50675,NA,54806014,29.1,5591.597,26.8025
Myanmar,2020-07-01,54,37857,NA,54806014,29.1,5591.597,26.42625
Myanmar,2020-08-01,529,43736,NA,54806014,29.1,5591.597,26.30625000000001
Myanmar,2020-09-01,12491,103607,NA,54806014,29.1,5591.597,26.659999999999997
Myanmar,2020-10-01,39333,357520,NA,54806014,29.1,5591.597,26.461250000000007
Myanmar,2020-11-01,38007,499643,NA,54806014,29.1,5591.597,24.691250000000004
Myanmar,2020-12-01,33917,627756,NA,54806014,29.1,5591.597,22.320000000000007
Myanmar,2021-01-01,15515,572087,3800,54806014,29.1,5591.597,21.6775
Myanmar,2021-02-01,1751,100642,NA,54806014,29.1,5591.597,23.47625
Myanmar,2021-03-01,538,NA,NA,54806014,29.1,5591.597,26.47
Myanmar,2021-04-01,383,NA,NA,54806014,29.1,5591.597,28.85125
Myanmar,2021-05-01,812,32355,NA,54806014,29.1,5591.597,28.559999999999995
Myanmar,2021-06-01,13648,112913,NA,54806014,29.1,5591.597,26.8025
Myanmar,2021-07-01,141908,397185,NA,54806014,29.1,5591.597,26.42625
Myanmar,2021-08-01,100097,233629,NA,54806014,29.1,5591.597,26.30625000000001
Myanmar,2021-09-01,64794,601151,NA,54806014,29.1,5591.597,26.659999999999997
Myanmar,2021-10-01,35997,450411,NA,54806014,29.1,5591.597,26.461250000000007
Myanmar,2021-11-01,22329,NA,NA,54806014,29.1,5591.597,24.691250000000004
Myanmar,2021-12-01,8432,NA,NA,54806014,29.1,5591.597,22.320000000000007
Myanmar,2022-01-01,2017,NA,NA,54806014,29.1,5591.597,NA
Namibia,2020-03-01,11,NA,NA,2587344,22,9541.808,22.34375
Namibia,2020-04-01,5,139,NA,2587344,22,9541.808,20.42291666666667
Namibia,2020-05-01,8,1889,NA,2587344,22,9541.808,17.404166666666665
Namibia,2020-06-01,181,3980,NA,2587344,22,9541.808,14.902083333333332
Namibia,2020-07-01,1924,14448,NA,2587344,22,9541.808,14.58958333333333
Namibia,2020-08-01,5421,31594,NA,2587344,22,9541.808,16.347916666666666
Namibia,2020-09-01,3715,36542,NA,2587344,22,9541.808,19.566666666666674
Namibia,2020-10-01,1670,29407,NA,2587344,22,9541.808,21.764583333333334
Namibia,2020-11-01,1445,29364,NA,2587344,22,9541.808,23.06458333333333
Namibia,2020-12-01,9561,52432,NA,2587344,22,9541.808,23.802083333333332
Namibia,2021-01-01,10003,54364,NA,2587344,22,9541.808,23.989583333333332
Namibia,2021-02-01,4901,37155,NA,2587344,22,9541.808,23.31875
Namibia,2021-03-01,5294,44223,NA,2587344,22,9541.808,22.34375
Namibia,2021-04-01,4212,39948,10585,2587344,22,9541.808,20.42291666666667
Namibia,2021-05-01,7198,34139,41630,2587344,22,9541.808,17.404166666666665
Namibia,2021-06-01,34368,91509,66404,2587344,22,9541.808,14.902083333333332
Namibia,2021-07-01,29005,78617,67538,2587344,22,9541.808,14.58958333333333
Namibia,2021-08-01,6124,44848,48552,2587344,22,9541.808,16.347916666666666
Namibia,2021-09-01,2543,33935,NA,2587344,22,9541.808,19.566666666666674
Namibia,2021-10-01,1338,40059,NA,2587344,22,9541.808,21.764583333333334
Namibia,2021-11-01,260,25526,NA,2587344,22,9541.808,23.06458333333333
Namibia,2021-12-01,18787,75654,NA,2587344,22,9541.808,23.802083333333332
Namibia,2022-01-01,5995,23392,NA,2587344,22,9541.808,NA
Nauru,2021-04-01,NA,NA,168,10873,NA,12895.635,27
Nauru,2021-05-01,NA,NA,NA,10873,NA,12895.635,27
Nauru,2021-06-01,NA,NA,NA,10873,NA,12895.635,27
Nauru,2021-07-01,NA,NA,NA,10873,NA,12895.635,27
Nauru,2021-08-01,NA,NA,NA,10873,NA,12895.635,27
Nauru,2021-09-01,NA,NA,NA,10873,NA,12895.635,27
Nauru,2021-10-01,NA,NA,NA,10873,NA,12895.635,28
Nauru,2021-11-01,NA,NA,NA,10873,NA,12895.635,28
Nauru,2021-12-01,NA,NA,NA,10873,NA,12895.635,27
Nepal,2020-01-01,1,2,NA,29674920,25,2442.804,9.939999999999998
Nepal,2020-02-01,0,187,NA,29674920,25,2442.804,11.738333333333337
Nepal,2020-03-01,4,768,NA,29674920,25,2442.804,16.405000000000005
Nepal,2020-04-01,52,10951,NA,29674920,25,2442.804,20.723333333333343
Nepal,2020-05-01,1515,57576,NA,29674920,25,2442.804,23.18166666666667
Nepal,2020-06-01,11992,158754,NA,29674920,25,2442.804,24.511666666666667
Nepal,2020-07-01,6207,147075,NA,29674920,25,2442.804,24.141666666666666
Nepal,2020-08-01,19689,318056,NA,29674920,25,2442.804,23.915
Nepal,2020-09-01,38357,328031,NA,29674920,25,2442.804,22.99666666666667
Nepal,2020-10-01,92926,421840,NA,29674920,25,2442.804,20.013333333333332
Nepal,2020-11-01,62709,294404,NA,29674920,25,2442.804,15.36166666666667
Nepal,2020-12-01,27141,170269,NA,29674920,25,2442.804,11.303333333333336
Nepal,2021-01-01,10366,127730,NA,29674920,25,2442.804,9.939999999999998
Nepal,2021-02-01,3184,91929,NA,29674920,25,2442.804,11.738333333333337
Nepal,2021-03-01,3166,108391,NA,29674920,25,2442.804,16.405000000000005
Nepal,2021-04-01,45878,187238,232902,29674920,25,2442.804,20.723333333333343
Nepal,2021-05-01,238115,532966,205885,29674920,25,2442.804,23.18166666666667
Nepal,2021-06-01,77503,286709,122972,29674920,25,2442.804,24.511666666666667
Nepal,2021-07-01,56584,211340,943934,29674920,25,2442.804,24.141666666666666
Nepal,2021-08-01,67258,293448,2991592,29674920,25,2442.804,23.915
Nepal,2021-09-01,32414,274597,3494204,29674920,25,2442.804,22.99666666666667
Nepal,2021-10-01,17509,204359,977699,29674920,25,2442.804,20.013333333333332
Nepal,2021-11-01,8796,201786,NA,29674920,25,2442.804,15.36166666666667
Nepal,2021-12-01,7065,236795,NA,29674920,25,2442.804,11.303333333333336
Nepal,2022-01-01,17070,121905,NA,29674920,25,2442.804,NA
Netherlands,2020-02-01,6,NA,NA,17173094,43.2,48472.545,2.1310344827586207
Netherlands,2020-03-01,12595,NA,NA,17173094,43.2,48472.545,4.986666666666666
Netherlands,2020-04-01,26790,NA,NA,17173094,43.2,48472.545,7.609999999999999
Netherlands,2020-05-01,7128,NA,NA,17173094,43.2,48472.545,11.723333333333333
Netherlands,2020-06-01,3831,252815,NA,17173094,43.2,48472.545,14.603333333333332
Netherlands,2020-07-01,4079,404547,NA,17173094,43.2,48472.545,16.516666666666666
Netherlands,2020-08-01,16714,541978,NA,17173094,43.2,48472.545,16.46
Netherlands,2020-09-01,50369,845566,NA,17173094,43.2,48472.545,14.186666666666666
Netherlands,2020-10-01,230492,1301665,NA,17173094,43.2,48472.545,10.503333333333334
Netherlands,2020-11-01,172540,1055516,NA,17173094,43.2,48472.545,5.9399999999999995
Netherlands,2020-12-01,273893,1828494,NA,17173094,43.2,48472.545,3.9366666666666665
Netherlands,2021-01-01,181891,1211087,NA,17173094,43.2,48472.545,2.1333333333333333
Netherlands,2021-02-01,110419,965992,NA,17173094,43.2,48472.545,2.1310344827586207
Netherlands,2021-03-01,184016,2138415,NA,17173094,43.2,48472.545,4.986666666666666
Netherlands,2021-04-01,223819,2034333,NA,17173094,43.2,48472.545,7.609999999999999
Netherlands,2021-05-01,153292,1208785,NA,17173094,43.2,48472.545,11.723333333333333
Netherlands,2021-06-01,35744,642959,NA,17173094,43.2,48472.545,14.603333333333332
Netherlands,2021-07-01,180663,1210904,NA,17173094,43.2,48472.545,16.516666666666666
Netherlands,2021-08-01,76493,527966,NA,17173094,43.2,48472.545,16.46
Netherlands,2021-09-01,62559,672453,NA,17173094,43.2,48472.545,14.186666666666666
Netherlands,2021-10-01,129213,917776,NA,17173094,43.2,48472.545,10.503333333333334
Netherlands,2021-11-01,511218,2476712,NA,17173094,43.2,48472.545,5.9399999999999995
Netherlands,2021-12-01,490178,1870544,NA,17173094,43.2,48472.545,3.9366666666666665
Netherlands,2022-01-01,371223,766995,NA,17173094,43.2,48472.545,NA
New Caledonia,2020-03-01,16,NA,NA,288217,33.4,NA,25.766666666666666
New Caledonia,2020-04-01,2,NA,NA,288217,33.4,NA,24.261111111111106
New Caledonia,2020-05-01,1,NA,NA,288217,33.4,NA,22.555555555555557
New Caledonia,2020-06-01,2,NA,NA,288217,33.4,NA,21.072222222222223
New Caledonia,2020-07-01,1,NA,NA,288217,33.4,NA,19.944444444444443
New Caledonia,2020-08-01,1,NA,NA,288217,33.4,NA,19.92222222222222
New Caledonia,2020-09-01,4,NA,NA,288217,33.4,NA,20.81111111111111
New Caledonia,2020-10-01,1,NA,NA,288217,33.4,NA,22.25
New Caledonia,2020-11-01,5,NA,NA,288217,33.4,NA,23.733333333333334
New Caledonia,2020-12-01,5,NA,NA,288217,33.4,NA,25.16111111111111
New Caledonia,2021-01-01,9,NA,NA,288217,33.4,NA,26.172222222222224
New Caledonia,2021-02-01,11,NA,NA,288217,33.4,NA,26.28333333333333
New Caledonia,2021-03-01,63,NA,NA,288217,33.4,NA,25.766666666666666
New Caledonia,2021-04-01,3,NA,NA,288217,33.4,NA,24.261111111111106
New Caledonia,2021-05-01,4,NA,NA,288217,33.4,NA,22.555555555555557
New Caledonia,2021-06-01,1,NA,NA,288217,33.4,NA,21.072222222222223
New Caledonia,2021-07-01,5,NA,NA,288217,33.4,NA,19.944444444444443
New Caledonia,2021-08-01,2,NA,NA,288217,33.4,NA,19.92222222222222
New Caledonia,2021-09-01,7292,NA,NA,288217,33.4,NA,20.81111111111111
New Caledonia,2021-10-01,3540,NA,NA,288217,33.4,NA,22.25
New Caledonia,2021-11-01,1191,NA,NA,288217,33.4,NA,23.733333333333334
New Caledonia,2021-12-01,667,NA,NA,288217,33.4,NA,25.16111111111111
New Caledonia,2022-01-01,710,NA,NA,288217,33.4,NA,NA
New Zealand,2020-02-01,1,NA,NA,5122600,37.9,36085.843,16.921621621621615
New Zealand,2020-03-01,646,24861,NA,5122600,37.9,36085.843,15.364864864864874
New Zealand,2020-04-01,832,116255,NA,5122600,37.9,36085.843,12.802533783783783
New Zealand,2020-05-01,25,135051,NA,5122600,37.9,36085.843,10.226013513513506
New Zealand,2020-06-01,24,120050,NA,5122600,37.9,36085.843,7.988344594594596
New Zealand,2020-07-01,34,66137,NA,5122600,37.9,36085.843,7.300338409475454
New Zealand,2020-08-01,190,293745,NA,5122600,37.9,36085.843,8.279391891891896
New Zealand,2020-09-01,96,182178,NA,5122600,37.9,36085.843,10.080067567567566
New Zealand,2020-10-01,111,147078,NA,5122600,37.9,36085.843,11.785472972972975
New Zealand,2020-11-01,100,152630,NA,5122600,37.9,36085.843,13.508445945945946
New Zealand,2020-12-01,103,50448,NA,5122600,37.9,36085.843,15.468918918918922
New Zealand,2021-01-01,142,49626,NA,5122600,37.9,36085.843,16.870270270270254
New Zealand,2021-02-01,74,145086,6712,5122600,37.9,36085.843,16.921621621621615
New Zealand,2021-03-01,123,107554,67040,5122600,37.9,36085.843,15.364864864864874
New Zealand,2021-04-01,112,82265,202147,5122600,37.9,36085.843,12.802533783783783
New Zealand,2021-05-01,60,79580,376143,5122600,37.9,36085.843,10.226013513513506
New Zealand,2021-06-01,69,119375,523845,5122600,37.9,36085.843,7.988344594594596
New Zealand,2021-07-01,131,75757,749174,5122600,37.9,36085.843,7.300338409475454
New Zealand,2021-08-01,696,285747,1591302,5122600,37.9,36085.843,8.279391891891896
New Zealand,2021-09-01,722,330440,1711794,5122600,37.9,36085.843,10.080067567567566
New Zealand,2021-10-01,2303,463398,1646211,5122600,37.9,36085.843,11.785472972972975
New Zealand,2021-11-01,5129,468799,708506,5122600,37.9,36085.843,13.508445945945946
New Zealand,2021-12-01,2395,483268,602265,5122600,37.9,36085.843,15.468918918918922
New Zealand,2022-01-01,883,16990,309643,5122600,37.9,36085.843,NA
Nicaragua,2020-03-01,5,NA,NA,6702379,27.3,5321.444,26.727272727272727
Nicaragua,2020-04-01,9,NA,NA,6702379,27.3,5321.444,27.545454545454547
Nicaragua,2020-05-01,745,NA,NA,6702379,27.3,5321.444,27.272727272727273
Nicaragua,2020-06-01,1760,NA,NA,6702379,27.3,5321.444,26.454545454545453
Nicaragua,2020-07-01,1153,NA,NA,6702379,27.3,5321.444,26.363636363636363
Nicaragua,2020-08-01,822,NA,NA,6702379,27.3,5321.444,26.363636363636363
Nicaragua,2020-09-01,676,NA,NA,6702379,27.3,5321.444,26.272727272727273
